DealerPosition, SmallBlind, BigBlind, Money1, Money2, Cards
0, 5, 10, 500, 500, 2s,7d,6d,3s,As,Ks,9s,5h,Jc,2h,Ah,9h,Kc,Jd,5c,7s,2d,9c,6s,4h,8d,5s,4c,6h,8h,5d,7h,4s,8s,Ts,Qd,Ad,Jh,Kd,Th,Tc,Qs,2c,6c,Qh,Js,Ac,4d,3h,3c,Qc,Td,Kh,8c,9d,7c,3d
0, 5, 10, 500, 500, Jh,Th,5d,5h,2h,Qd,3d,6c,4h,Kc,9h,2s,Jc,5s,Qc,Ks,Jd,Qs,3h,9d,4s,Ad,Td,7c,5c,8c,3c,Kh,Js,7s,2d,Tc,7d,Ts,Qh,As,4d,Kd,8h,Ah,2c,7h,Ac,8s,6d,6h,9s,6s,4c,8d,9c,3s
0, 5, 10, 500, 500, 7s,8d,6c,3d,2s,4d,Ad,Kc,Tc,2h,3s,7d,Ks,Ac,7c,6d,Td,5d,2d,3c,Th,9s,As,6s,8c,5s,9d,3h,Jd,Jc,4h,4s,Qs,8s,4c,9h,7h,5h,Ts,Qc,Js,Qh,8h,9c,6h,Ah,Jh,5c,2c,Kh,Qd,Kd
0, 5, 10, 500, 500, 5h,Th,8h,3c,6d,6s,2c,Kc,Qd,Ks,Ac,9c,6c,4s,4h,Qs,7c,9h,7s,8d,8c,Jc,3h,Js,7h,As,Td,9d,Kh,3d,Jd,2d,7d,4c,Ad,Ah,9s,2s,5c,6h,Jh,Ts,Tc,4d,8s,Kd,Qc,2h,Qh,5d,3s,5s
0, 5, 10, 500, 500, 8h,7s,8c,As,3d,Js,Ts,Ad,4s,5d,7c,6d,Jh,Jc,3h,Qc,3s,4h,2c,9d,Kc,Tc,Jd,5s,Th,Ah,6h,7h,3c,6s,8s,9s,2s,5h,5c,9c,Kd,Td,6c,4c,4d,Qh,Qd,2d,Ac,2h,7d,8d,Kh,Qs,9h,Ks
0, 5, 10, 500, 500, 7s,As,6h,2d,3c,Js,6s,4h,Qd,8s,6d,7h,Th,7c,9c,Qc,5d,Qs,2h,4d,Kh,Kc,4s,7d,3h,8d,Ks,4c,Jh,Jd,Td,9h,8h,5s,Ac,Tc,Ts,8c,9d,9s,5h,6c,Ah,Qh,2s,5c,Kd,Jc,3d,Ad,2c,3s
0, 5, 10, 500, 500, 2h,Ac,Qd,7c,4c,8d,7h,3c,Js,6d,Qh,8h,4h,8s,Td,9h,Kh,Jc,2s,7d,9d,Jd,9s,3s,7s,5s,4d,Th,2d,2c,As,Ah,5c,Kd,4s,6c,6h,Ks,3d,3h,Ts,Qs,Ad,9c,5h,Jh,6s,Kc,5d,8c,Qc,Tc
0, 5, 10, 500, 500, 7s,8c,4s,Ks,As,3d,Kh,Jc,Qh,6d,4h,7d,9h,Ac,4d,Qc,2c,3c,Th,3h,8h,6s,Js,Ts,Qs,Jh,Qd,9c,Td,8s,5s,5c,8d,Jd,5d,9d,4c,3s,Tc,9s,6c,2s,7c,6h,Kd,Ad,Kc,2h,7h,2d,Ah,5h
0, 5, 10, 500, 500, 2d,8c,Ac,4h,3d,4c,4s,3h,Qc,6h,6s,Qd,Td,7h,2s,Qs,Ah,Kd,3c,Js,8h,As,Ks,6c,9s,Jh,7d,8s,5d,Ad,Kc,7c,Ts,4d,9c,Jc,Qh,6d,Jd,7s,2c,2h,8d,5c,9d,9h,5h,3s,Kh,Tc,5s,Th
0, 5, 10, 500, 500, 2s,3c,7h,4c,4h,Ad,Ks,7c,Ah,Ts,8s,6c,Qs,5c,2d,6s,8h,3d,9h,4d,7s,8d,Qh,Th,8c,9c,2c,Td,6h,5h,5s,Qc,Kc,Js,3h,Jd,9d,2h,Qd,Tc,4s,5d,9s,Ac,As,3s,Kd,Jc,6d,7d,Jh,Kh
0, 5, 10, 500, 500, Kc,2h,Th,9s,4c,4h,3s,8s,6c,2s,9c,5h,8c,Qh,4d,Js,Qc,As,6s,9h,Ad,3c,Jh,Tc,5d,7d,Td,2c,8h,9d,6d,4s,6h,Ks,Jd,Qs,5c,5s,7s,Ah,Kd,Jc,3d,2d,Ts,8d,3h,Ac,7c,7h,Kh,Qd
0, 5, 10, 500, 500, 7d,2s,6s,8h,Kd,Jh,3s,8d,3h,As,5h,7c,6c,Ts,Jd,3d,4h,5d,2h,9s,4d,8c,2d,9d,4c,Qh,2c,Js,Ah,5s,Td,7h,Qs,7s,Ad,6d,Tc,4s,5c,9c,9h,Jc,Th,Kc,Kh,8s,Ac,3c,Qc,Ks,6h,Qd
0, 5, 10, 500, 500, 3s,2c,Ah,Tc,8h,2h,4d,Kd,Kh,5s,9h,Qs,5h,9s,3c,Jc,As,2d,6h,5d,Ts,4s,Qc,7s,4c,6d,3h,6c,Jh,9c,Th,7c,Js,Ad,8c,Qd,7h,7d,Kc,6s,8s,Ac,8d,3d,4h,2s,Td,Qh,9d,Ks,5c,Jd
0, 5, 10, 500, 500, Kc,7d,Jh,9h,As,Ad,5s,Ac,6s,7s,Qd,Jc,Ts,Ah,4s,5d,Ks,Tc,Qs,2c,8s,4c,9c,3c,3d,9d,Qc,8c,Jd,Qh,Js,Td,Kh,3h,7c,5h,8d,7h,4d,8h,9s,3s,6h,6d,Kd,6c,2s,Th,5c,4h,2h,2d
0, 5, 10, 500, 500, 2s,9h,Kh,As,Th,Ts,Jh,6h,Jc,Kc,Qs,Kd,7s,Js,6s,4h,8d,Qh,3h,5h,3s,3c,Ks,Ac,9c,5d,9d,8s,3d,Jd,7c,4c,Ad,4d,9s,Qd,7d,2h,6c,2d,6d,2c,4s,5c,7h,Ah,Tc,Td,Qc,5s,8c,8h
0, 5, 10, 500, 500, 6h,4c,9c,7s,7h,Qs,7c,Kc,3d,8h,8d,6c,Ah,Jd,Tc,5d,5c,9h,Ks,4d,Kd,Kh,2c,Th,3h,Jc,Ad,3s,5h,Jh,8c,6s,4s,Qc,6d,9d,Qd,Ac,As,Js,5s,2d,7d,Td,9s,Ts,8s,4h,3c,2h,Qh,2s
0, 5, 10, 500, 500, 5s,4d,Qc,Jd,7c,9c,6d,6c,2h,4c,As,Ah,5c,3d,Jc,Ac,2c,2d,8h,7s,Jh,Qs,Kh,Qh,4s,9h,4h,Td,3s,8d,Ad,Ts,8s,6h,2s,7h,9d,Th,Js,7d,Ks,6s,5h,Kc,5d,Qd,Tc,Kd,3h,8c,3c,9s
0, 5, 10, 500, 500, 4s,Jh,Qc,7c,3h,Jd,8h,Kd,Qd,8c,5c,6d,7s,4h,9s,6c,Qs,2d,5s,Jc,9c,Th,Kh,Ts,2h,Ad,3c,Td,6s,8d,8s,6h,7d,4d,4c,Ac,Kc,Tc,2c,5d,Ah,Qh,As,5h,2s,Js,3s,9h,Ks,3d,9d,7h
0, 5, 10, 500, 500, Kd,4h,Qd,7d,2h,8d,Ts,6c,3d,Ks,4d,7s,6s,Kh,6h,As,Kc,Tc,8c,4c,Jd,2c,9s,Jc,9c,Ac,3s,3c,Qc,8s,5d,Th,2d,5s,Td,9h,5c,6d,7c,2s,4s,8h,Jh,9d,Js,Qh,5h,3h,Ah,Qs,7h,Ad
0, 5, 10, 500, 500, Ah,6h,5c,7s,4s,3h,Jd,2c,Kh,3s,As,7c,8c,9d,Jh,Kc,7h,4d,8d,8s,6d,3c,5h,Jc,2d,Tc,2h,Ad,Qh,9c,3d,Js,Kd,5s,9s,Qs,Th,4h,9h,7d,6s,2s,Ks,4c,Qc,Ac,Td,5d,Qd,6c,Ts,8h
0, 5, 10, 500, 500, Qd,8s,Jh,Qh,9h,7c,9c,Ad,3c,Js,2d,5d,6h,4h,Kd,Qc,5h,3h,4c,2h,4s,4d,5c,6c,8c,7h,Ac,8h,Jc,3d,As,2s,Kc,Kh,2c,7d,Qs,3s,5s,Tc,7s,Jd,Td,9s,Th,9d,Ah,6d,Ts,Ks,6s,8d
0, 5, 10, 500, 500, 8s,5d,5s,7s,9h,7c,Jd,6d,8c,8d,3d,4h,4c,2d,As,Ac,Kd,9d,Th,9c,9s,Ad,Ks,7d,5h,Tc,Qh,2h,7h,Qd,6c,3c,4s,Td,2c,3s,Jh,5c,Qs,4d,Js,3h,6s,Kh,6h,Ah,Ts,8h,Qc,Kc,Jc,2s
0, 5, 10, 500, 500, Ac,Qc,Ts,4h,Kd,4s,2d,8s,9h,3h,4c,Kh,6d,6s,5s,Qh,As,Kc,7h,7d,Ah,2h,Jc,6c,Td,3s,7c,8h,Qs,Tc,Jd,9c,8d,Jh,Ad,Ks,6h,2c,4d,3c,3d,7s,8c,9d,Th,9s,Qd,2s,5d,Js,5h,5c
0, 5, 10, 500, 500, Qs,Td,Js,Qd,7h,7d,Kc,3d,6s,5c,5h,Ad,8s,4d,Ac,5d,4h,Th,7c,Kh,9h,6d,3s,3h,Jc,7s,Ts,8c,2c,Jd,Qh,2s,Tc,5s,9d,4c,9c,6c,8d,2h,9s,Jh,Kd,Ks,Ah,3c,6h,8h,2d,As,Qc,4s
0, 5, 10, 500, 500, 6s,3d,2s,5h,4c,Ad,4s,Ks,7h,Js,8c,8d,8s,5d,6d,Ac,9c,2c,4h,9h,Qd,Kh,9s,Jd,Qh,3h,Jh,5s,6c,6h,Jc,Th,8h,9d,3s,Kd,Qs,Tc,Ah,Qc,4d,2d,Ts,3c,7s,2h,7d,7c,5c,Td,As,Kc
0, 5, 10, 500, 500, 5d,8d,9d,Qd,2c,Td,3c,2s,7s,Ac,9h,4d,Kc,9s,5s,5c,Ad,5h,2h,Ts,6c,Jh,Js,Qh,6h,Tc,7c,8s,Kd,9c,6d,Kh,3h,8c,Qc,4s,3s,Ah,Jc,3d,2d,Jd,7d,Qs,7h,As,6s,8h,4c,Th,4h,Ks
0, 5, 10, 500, 500, 3d,Jc,9c,4h,9s,3c,Qh,7s,Qc,5c,8c,Kd,9h,6h,5d,Tc,7h,6d,Ad,As,Ah,9d,3h,4d,Th,7d,Jd,2h,Ks,Ts,3s,5s,6s,5h,6c,2c,7c,Kc,Td,Qd,Qs,4s,8d,2d,Jh,8h,2s,4c,Ac,Js,Kh,8s
0, 5, 10, 500, 500, 8c,3d,Tc,7h,4h,Kd,Ks,5s,Ah,9s,2d,Kc,2h,8d,Ad,5d,6d,7s,8h,Td,2s,Qs,4s,3h,Ac,6s,Jh,5h,5c,Js,Qd,Jc,8s,Jd,9c,9d,6h,Kh,Ts,As,6c,9h,Qc,2c,Th,Qh,3s,3c,7c,4c,7d,4d
0, 5, 10, 500, 500, Ad,Kh,2h,Kc,3h,As,5c,8c,Ah,6c,3c,9h,Th,2d,5d,Kd,Qd,4s,6h,4h,4c,7s,8s,4d,Js,5s,Ac,Tc,8d,3d,Qh,Td,5h,6s,Qs,7d,Ts,9c,2c,7c,Ks,9s,3s,7h,8h,2s,9d,Jc,Jh,6d,Qc,Jd
0, 5, 10, 500, 500, Ac,9h,5h,9s,5c,Kd,Td,8h,Ah,4d,3d,Tc,7s,2h,Ks,8s,Js,2c,6s,4s,Th,3s,6h,Kh,7c,6d,3c,7h,9c,Jd,8c,Jc,7d,4c,Qs,3h,Jh,Ad,6c,Qc,5s,4h,Qh,5d,Ts,Qd,Kc,2d,9d,As,8d,2s
0, 5, 10, 500, 500, Kc,Qs,6c,7d,Qc,9c,2s,2d,7s,6h,4h,Jc,Js,9s,5d,Th,2c,Qh,3h,As,3d,4c,4d,6d,5h,4s,8c,9h,6s,8d,Jh,7h,Qd,3s,Td,Ad,7c,Ks,Ts,3c,Ac,Kd,9d,Tc,Kh,Jd,5s,8s,8h,5c,2h,Ah
0, 5, 10, 500, 500, 2s,9c,8c,Jc,8s,6h,Td,2d,4d,7d,Kc,Jd,7c,2h,Qh,Ad,7h,5s,3h,3s,6d,3d,Qd,8h,4h,4c,6c,5h,5d,5c,Qc,4s,Jh,Ks,6s,3c,Th,8d,Ts,Kd,Ac,9d,As,Ah,2c,9s,9h,Kh,Tc,Js,7s,Qs
0, 5, 10, 500, 500, 8d,5c,4h,Qc,9h,5h,7d,Kh,6h,6s,Qd,Ks,7s,2d,As,8s,Qh,Ah,9d,3d,Ad,9s,3s,Ts,8c,4c,Kc,Jc,Td,5s,6c,Tc,Jd,8h,7h,3c,9c,Ac,4s,5d,Qs,7c,2h,2c,Kd,4d,Jh,Th,Js,3h,2s,6d
0, 5, 10, 500, 500, As,9c,9h,8d,6d,4s,6c,6h,Kh,7d,2s,Th,Kc,2h,Qs,Qh,Ks,Jh,2c,7s,8c,5c,Jc,5d,7c,5h,4h,Qc,2d,Ts,3d,9d,8s,Kd,Td,Tc,Ac,3h,7h,Qd,4c,Ad,3c,6s,3s,9s,Ah,4d,5s,Jd,8h,Js
0, 5, 10, 500, 500, Jh,Kd,Jc,5d,8s,3h,3d,2h,Ts,2c,6s,Kh,5c,As,7c,Qs,Js,Qc,9d,9h,8h,Td,6h,Qh,Tc,Kc,Jd,4s,5s,9s,4d,5h,7h,Ah,9c,8d,Qd,4c,Th,Ac,Ad,6c,3s,7d,6d,2s,4h,3c,Ks,2d,8c,7s
0, 5, 10, 500, 500, 5c,2c,Td,As,Th,4h,Qs,5h,6d,4d,7c,9d,3d,Jh,9s,Jd,3h,5d,Ah,7h,8h,3c,5s,Ks,7d,Qd,Ac,8s,3s,4s,9h,9c,6h,Js,8d,Qh,Kh,6c,7s,Kd,Jc,Tc,Ts,2h,2d,6s,Ad,Qc,4c,2s,8c,Kc
0, 5, 10, 500, 500, 2h,Ad,7h,6d,Jc,Kc,5s,2c,Qd,3d,5d,6c,Kh,6h,Ah,4h,9c,9h,Jd,Jh,4c,3s,7c,8h,Ts,8d,8c,3c,Kd,Qs,Ks,8s,4s,2s,Tc,Js,Td,2d,9d,5c,Th,Ac,9s,6s,4d,3h,7d,As,7s,Qc,5h,Qh
0, 5, 10, 500, 500, Kh,7d,8h,Jh,8s,Kc,6c,4s,8d,9s,Js,Qd,7h,3h,2s,Jc,7s,9c,Td,6d,9d,Th,Ad,Kd,7c,Tc,As,Ah,5d,Jd,Ks,2c,6h,2h,6s,Ts,9h,8c,3d,Qs,4h,Qh,5s,5h,Ac,Qc,5c,4d,3s,4c,2d,3c
0, 5, 10, 500, 500, 3d,6c,9d,7s,8d,Kd,Js,Jh,4h,2d,Ac,Ah,Kh,Ts,3h,Kc,3s,7c,Jc,Ad,6s,2c,6d,4c,8c,7d,4s,2h,Qc,7h,5c,5d,9h,3c,5s,Jd,8s,5h,Qd,8h,2s,Tc,9s,Ks,4d,6h,Qh,As,Qs,Th,Td,9c
0, 5, 10, 500, 500, Jd,4s,Js,Ac,3d,8c,Kh,Jh,Kd,Ts,4h,Kc,2s,2h,5c,Ad,6s,9d,5s,Qd,Qs,As,8d,4c,3c,9s,4d,Tc,Jc,9h,5h,7c,3s,3h,Ks,Ah,6d,8h,6h,7s,7h,Td,7d,Qh,2c,2d,6c,Th,5d,9c,8s,Qc
0, 5, 10, 500, 500, 9d,Jh,Td,8d,3c,5c,Js,Th,6h,Qc,2h,Ah,7d,Jd,6s,Ts,Kd,Jc,4c,5d,5h,3d,9s,8h,Kc,6c,6d,Ad,2s,7c,Qh,Tc,2c,9h,5s,Ac,As,2d,3s,8c,4s,9c,3h,Qd,7h,8s,7s,Qs,Kh,4h,Ks,4d
0, 5, 10, 500, 500, 5c,5s,2h,8c,7d,Jc,2c,4d,8h,3d,Qh,Jd,As,7h,9s,Th,6s,Ac,Ah,5h,5d,Jh,Tc,Kc,Ts,Ad,8s,Qd,4s,2s,4h,Kd,9c,4c,9d,6h,Kh,7s,6d,3s,9h,Qc,7c,Js,Qs,3c,Ks,2d,Td,6c,3h,8d
0, 5, 10, 500, 500, Ks,As,Jh,Kc,7s,5s,8h,Jc,Td,4c,7c,5d,6h,Qc,Jd,6d,8c,Ad,6c,Kd,3d,8s,3s,2d,Js,Qd,3c,8d,5c,2h,2s,2c,Th,Ac,Qs,3h,4d,9c,9h,9s,7d,7h,Qh,9d,Ah,4s,6s,5h,Kh,4h,Ts,Tc
0, 5, 10, 500, 500, 8d,8s,6d,6s,2h,3h,Jd,Td,8c,9d,Th,7s,9h,Qc,Ac,As,2d,Js,5s,6c,Ts,Qd,3c,7h,Jc,8h,Ah,4c,4d,6h,9c,3d,Tc,5h,4h,3s,Ks,Ad,5c,Kh,9s,Kd,7d,7c,2c,Jh,Qh,2s,5d,4s,Qs,Kc
0, 5, 10, 500, 500, 4h,Jc,As,8s,9c,Js,Ah,5h,4c,8c,3d,Kd,4d,9h,4s,Ts,Qd,3s,2h,5d,Th,8d,6c,8h,5s,6s,3h,Tc,7d,6h,6d,9d,Qh,2s,2c,3c,Ac,Jh,Kc,7c,5c,Qc,7s,Ad,Jd,2d,Ks,Td,7h,Qs,Kh,9s
0, 5, 10, 500, 500, Qd,Tc,Ac,Jh,Qc,5h,8h,6s,6d,3h,5s,4h,Ks,7s,9d,7d,2d,4s,6c,Jc,9s,Kc,8c,2s,As,Qs,Td,8s,2h,6h,7c,Kh,3c,Ah,Qh,Ad,4d,Js,5d,Jd,Th,5c,4c,9h,8d,3d,7h,2c,3s,Kd,Ts,9c
0, 5, 10, 500, 500, Qs,4h,Ac,Qc,Kc,5d,6h,5h,As,2d,8d,Th,2c,2s,Ts,3c,7c,Qd,6c,4d,8h,Ad,7s,6d,3h,3d,8s,9s,9c,3s,Tc,9d,9h,5s,Js,Ks,4c,5c,7d,Kh,2h,8c,Jc,Td,Jh,7h,Ah,Kd,Qh,4s,6s,Jd
0, 5, 10, 500, 500, 5d,3h,Js,2d,Qh,2s,8s,6h,3c,Qd,Jh,5h,Ah,9d,8d,9c,4d,2c,4s,6d,Ts,9h,Tc,8h,Qs,4c,Ad,2h,7d,Ks,Kd,Jc,4h,7s,7c,5c,Th,Kh,7h,3d,Kc,9s,6s,Qc,3s,8c,6c,As,Jd,Ac,5s,Td
0, 5, 10, 500, 500, Qh,Jc,6d,Js,8d,7s,Qd,As,4h,Kc,Qc,6h,4s,4d,Ks,Kd,Jd,9d,5d,3c,8c,Tc,3s,5c,Jh,5h,5s,Qs,2s,8s,Ad,2d,Th,6s,3d,6c,Kh,9h,8h,2h,7d,2c,9c,3h,7h,7c,Ah,9s,Ac,Td,Ts,4c
0, 5, 10, 500, 500, Th,6d,3c,Tc,2c,3h,8c,5s,Qc,Ah,4d,6h,Kc,2s,4h,4c,Ad,3s,9h,Ac,Ks,7h,Jd,Jc,9s,As,5c,Ts,4s,2d,9c,5h,9d,7s,7c,5d,7d,8d,8s,2h,Td,8h,Jh,Kh,Qd,Kd,6c,Js,Qh,3d,6s,Qs
0, 5, 10, 500, 500, Jh,8c,2c,Qh,4s,9d,Jd,Qd,7h,6h,Qc,Qs,3d,4c,5h,Js,Ah,3c,6c,8h,Jc,5d,5c,Kc,Kd,2d,7c,Ad,8s,Tc,9s,5s,3h,6s,Th,As,Kh,4h,9h,Ks,2h,7s,2s,3s,8d,6d,9c,4d,Ac,7d,Td,Ts
0, 5, 10, 500, 500, 9d,Tc,Td,Th,Qs,9s,7h,Kh,4s,7d,5c,8s,Qc,9h,5s,2c,Qd,8d,8c,6s,2d,Jh,Kc,5h,As,3h,6c,2s,4h,3c,2h,4d,Ad,Jc,Qh,Js,3d,3s,Ks,Ac,Jd,8h,4c,Ah,7s,9c,6h,6d,Ts,7c,5d,Kd
0, 5, 10, 500, 500, Jc,Kc,5s,7s,2c,4h,3d,Ts,3h,8d,Td,Kd,5d,Ac,Qd,8c,9d,2s,As,6c,4c,2d,Tc,Qh,9c,3c,8h,3s,5h,Jd,Qc,Ks,6d,Qs,Kh,9s,9h,Js,6h,Th,Ad,7h,5c,7c,8s,7d,4s,Jh,6s,Ah,2h,4d
0, 5, 10, 500, 500, Jd,6c,2h,Jc,8d,Qc,7d,Kc,Ad,4c,5d,5c,Js,3s,4s,Kd,3c,9h,2c,4h,8c,7s,Th,3d,4d,6s,Td,Ah,Ac,5h,Ts,8s,Kh,Tc,Qh,3h,7c,6d,7h,9s,5s,Qs,As,9d,Jh,2d,8h,9c,6h,Qd,Ks,2s
0, 5, 10, 500, 500, 2h,9d,8c,Td,8s,7d,5h,Ad,Tc,Qs,5c,Jc,6c,2d,Ah,9h,3s,Qd,4c,Jd,5s,7s,Ts,4d,8h,7c,Kh,6h,Qc,Jh,9c,Qh,Ks,Js,6s,As,9s,7h,2c,4h,Ac,6d,4s,Kc,5d,3h,Th,Kd,3d,8d,2s,3c
0, 5, 10, 500, 500, Jh,9d,7c,4h,Th,4c,Jc,9s,6d,5d,Ts,3c,3h,Ks,Qh,3d,8h,5c,2h,Tc,2c,7h,Ah,8s,7s,9c,4s,5s,2d,Td,Qc,9h,8d,5h,6h,3s,Qs,8c,Ac,Qd,Jd,2s,Js,As,Kh,Kd,7d,4d,Ad,6s,Kc,6c
0, 5, 10, 500, 500, 7s,8s,7h,4c,8h,4s,8d,Ks,3d,3c,Js,7c,Jc,3h,2s,2d,Ac,Th,Qc,Jh,Kd,5d,2c,6h,Qh,9h,Ts,Td,Kc,6c,Ah,Qd,2h,Ad,3s,5c,4d,4h,Tc,5s,6s,Kh,9d,8c,7d,6d,As,Qs,9c,5h,9s,Jd
0, 5, 10, 500, 500, 2s,Kh,4c,3h,5h,4h,7h,4s,9d,3c,Jc,6s,Th,6c,5d,Ac,Js,2d,7s,9s,4d,Td,Qs,Tc,Qd,Ts,5s,Qh,3s,6d,2h,Jh,6h,2c,7d,As,7c,Qc,8c,9c,Kc,5c,Kd,3d,Jd,8d,Ad,Ks,9h,8h,Ah,8s
0, 5, 10, 500, 500, 8h,Tc,5d,2s,Ts,4s,Qh,Ah,6h,6c,Kd,7s,8d,5c,9d,5s,7c,Th,Td,6d,4c,Kh,Kc,3c,4h,Js,8c,Ks,As,3h,2c,3d,Qc,7d,8s,9h,9s,9c,Jc,7h,5h,6s,Jh,2h,Qd,4d,2d,Jd,3s,Qs,Ac,Ad
0, 5, 10, 500, 500, 4s,7s,Qd,3h,Qh,Jc,9d,6s,Kc,Qc,2c,Jh,6d,Ts,Ah,Ks,3d,5h,Ac,2s,9c,6c,4h,4c,3s,9h,3c,Ad,2h,2d,Kh,Js,Tc,8c,4d,5c,8h,9s,8d,6h,Qs,7d,5d,7c,As,Kd,5s,7h,Th,8s,Jd,Td
0, 5, 10, 500, 500, Tc,Kc,Ad,Qs,9c,Jc,Ah,4s,9s,Js,Th,Ac,6c,Ks,Jd,Ts,3c,8d,2h,Jh,3d,4c,5c,Qc,2s,Qh,Kh,8c,2d,8s,3h,Kd,9d,6d,6s,6h,5h,8h,2c,4d,5d,4h,Td,9h,7d,7c,5s,7h,3s,7s,As,Qd
0, 5, 10, 500, 500, 5s,7d,3d,8s,4h,Ts,2h,Ks,3s,Ad,7c,As,5c,9d,8h,Tc,Kd,Jh,3h,6c,4d,3c,Js,6s,Ah,6h,2d,6d,Qh,9c,Th,2s,Kc,2c,Td,Kh,Jc,7h,8c,9h,Qs,8d,Jd,Ac,Qd,5h,7s,9s,4s,5d,4c,Qc
0, 5, 10, 500, 500, Jh,Jd,6s,5h,4s,6d,9s,Ad,7d,Kh,5c,9d,3s,Kc,9c,6h,Ah,8h,Qd,Qh,2d,7s,Qc,Jc,Th,2h,Td,8c,3c,8s,Qs,4c,5s,9h,3d,Js,5d,As,8d,Ks,7h,2c,Kd,6c,4h,Ac,Tc,7c,Ts,2s,3h,4d
0, 5, 10, 500, 500, Kh,Kc,Kd,Ts,2s,2c,9d,7d,Qd,5s,9s,6c,4c,3c,6s,8d,4s,2h,3d,7h,9h,6h,8c,Qh,Jc,9c,Td,4h,As,Ad,Tc,Th,5h,Js,5d,Ah,8h,7s,8s,6d,Qs,Jh,Qc,Ks,5c,4d,2d,7c,Ac,3h,3s,Jd
0, 5, 10, 500, 500, 7s,Qs,4h,8s,8c,7d,3c,As,3s,Qc,Kc,4s,Ts,Qh,2c,2s,2d,Th,7c,Ac,8h,3d,9d,Jd,6h,5s,3h,Js,Jc,Ks,5d,9s,Tc,6c,Td,8d,4d,Kd,5h,4c,Kh,6d,9h,2h,Ah,Ad,5c,9c,Jh,7h,6s,Qd
