DealerPosition, SmallBlind, BigBlind, Money1, Money2, Cards
0, 5, 10, 500, 500, 8d,9d,2d,2c,6h,3d,Jh,Jd,8c,7s,Ah,Kh,Kd,2h,Qc,Qh,Ac,Ad,6c,2s,3c,3s,5h,Jc,Tc,Th,Qs,9c,Js,Qd,6d,7d,8s,Ks,6s,4c,7c,5c,7h,9h,9s,Td,4s,Kc,5d,3h,Ts,8h,4d,As,5s,4h
0, 5, 10, 500, 500, Ad,Kd,7s,Kc,Th,Js,8d,5c,Qc,4h,8h,4d,Kh,2d,2h,3d,Jd,Jc,Ts,3s,7h,2c,Jh,9s,5h,8s,7c,4c,9h,4s,Qs,6c,8c,Tc,Qh,5d,2s,3h,Ks,9d,7d,6d,5s,3c,Ac,6s,9c,6h,Ah,Qd,As,Td
0, 5, 10, 500, 500, Js,8d,3d,5s,7s,3s,6s,Kh,Ah,Jd,Kc,5h,4s,2c,8c,Jh,Qs,8s,2s,Qh,8h,5c,Ks,Jc,Kd,9d,6c,Ad,7c,4c,Th,3h,9s,7h,4h,Td,7d,2h,5d,Ac,6h,3c,Qd,9c,As,6d,2d,9h,Tc,Qc,4d,Ts
0, 5, 10, 500, 500, Kh,4c,7h,9c,Qh,8d,Kd,6h,9d,5c,Jd,Ks,8s,5s,Ts,Js,8h,Jc,3s,8c,6c,4h,As,5h,4s,7c,Ah,Qc,Tc,7d,Jh,Qs,Ad,3d,6s,5d,7s,Qd,4d,9h,9s,Td,2d,2h,Th,Kc,2s,6d,Ac,3h,2c,3c
0, 5, 10, 500, 500, 2s,Jc,3d,Kc,9c,Kh,8s,7c,Kd,Js,4d,5d,7d,Qh,4h,9d,Th,6c,8c,3h,Qc,Jh,4c,Ks,2d,Jd,Tc,3c,Qs,5h,8d,5s,Ac,3s,9s,Ad,2h,6d,9h,7s,7h,Td,Ts,6h,As,Qd,5c,2c,8h,4s,Ah,6s
0, 5, 10, 500, 500, 4h,3c,Kd,3h,9d,6h,Jd,2c,Ks,Kc,Ad,Jc,5d,8d,7h,Qd,Tc,2d,2h,7c,4d,7d,Td,Ts,Th,3s,As,5h,Qs,3d,8h,7s,6c,9s,Js,9h,6s,Qc,2s,9c,5c,Ac,4c,6d,Kh,Qh,Jh,8c,4s,Ah,8s,5s
0, 5, 10, 500, 500, 5s,4c,Jd,Ad,2d,8s,7h,5d,8h,2s,Kh,7d,Js,7c,Qs,5h,3s,3h,4s,Qh,9s,2c,Qd,7s,Td,Ts,Jc,2h,Ks,9d,8d,3c,6d,4h,5c,9c,Kc,6s,Ac,4d,Tc,Jh,Th,9h,Qc,8c,As,Ah,6h,Kd,3d,6c
0, 5, 10, 500, 500, Ks,Jd,Jh,9s,6c,8c,2c,9h,8d,Td,Kd,3s,4s,4c,Qh,Ad,3c,Kh,7s,2d,Qs,7c,9d,Ac,4h,Ah,9c,7h,Ts,6h,7d,Qc,Th,Qd,As,Tc,2h,5c,Js,8s,5d,3h,5s,5h,8h,2s,4d,6d,3d,Kc,Jc,6s
0, 5, 10, 500, 500, 7h,2h,Th,2s,5c,6h,Tc,2c,Ks,9d,Qh,Ac,Jh,Js,8d,9s,Ah,Kc,3c,6s,Jd,8c,7d,Qd,3h,6d,8s,Ad,Qc,Kd,Td,8h,Kh,As,2d,7c,6c,4d,4c,5d,9c,Jc,5s,3d,9h,7s,3s,Ts,Qs,4s,4h,5h
0, 5, 10, 500, 500, 6h,7c,Td,Jc,Qs,Jh,9d,3s,Th,Qh,2c,Ah,2h,8s,Kc,Ts,9h,4d,8c,7s,9c,Qc,Ac,Ad,5h,8d,3d,Jd,3c,8h,7d,4c,Kh,Js,4h,5d,2s,4s,Ks,2d,6c,5s,Tc,3h,6d,9s,5c,Qd,7h,6s,As,Kd
0, 5, 10, 500, 500, 8h,9d,2s,7s,6h,2c,As,6c,3c,Qc,Qs,6d,7h,Qd,5d,Ks,9c,Td,5h,2d,3h,Th,3s,Ac,8d,4s,Kh,Js,Qh,5s,Jh,Jc,Kd,7c,5c,Tc,7d,9h,9s,4h,8c,Ad,8s,Jd,Ts,2h,Kc,6s,Ah,3d,4c,4d
0, 5, 10, 500, 500, Qs,6h,Ah,5d,Td,2h,Ks,4d,2c,3h,Ac,6s,Jh,Js,4s,Kd,8d,7h,5c,Qh,9s,9c,5h,4c,Kc,7c,4h,8s,7d,5s,3s,3c,Th,7s,Tc,3d,6d,Qd,8h,9h,8c,Qc,Ad,9d,6c,Jc,2d,Jd,Ts,2s,Kh,As
0, 5, 10, 500, 500, 3h,Qd,5d,Ad,4d,Qh,Td,3d,5h,9c,6c,7s,Ts,6s,6h,4c,Ac,9h,3c,2d,Kc,4s,9s,8d,8c,2c,2s,2h,8s,Jd,5s,Ah,Jc,As,9d,Kd,Js,7c,Ks,Kh,Jh,Th,3s,7h,6d,Qs,Tc,Qc,4h,7d,5c,8h
0, 5, 10, 500, 500, 5d,8s,Jh,Td,2c,7h,8d,6h,3c,Kc,Kd,3h,3s,7s,Th,6d,Qd,5h,9c,9h,Ah,8c,7c,3d,Jd,Qc,4h,Ac,4s,9d,Tc,5s,9s,6c,Ks,6s,Qs,5c,4d,8h,Ad,Ts,2s,2h,Qh,Jc,2d,4c,Kh,7d,Js,As
0, 5, 10, 500, 500, As,3c,6c,Tc,2h,6s,9h,4h,Kc,3h,7s,5h,Jh,Qc,9s,Jd,4s,Ah,Ad,2s,6d,Kd,Jc,2c,5c,Ac,7d,Qh,7c,4c,2d,5s,8h,7h,9c,Qs,6h,Qd,Kh,Td,3d,8c,Ks,5d,4d,Ts,9d,Th,Js,3s,8d,8s
0, 5, 10, 500, 500, 4c,Kc,Ah,6c,Ks,3c,Ac,7h,Ts,6h,9s,2s,7d,3s,4s,Qs,Jh,4h,8s,5s,Kd,9c,Jd,6s,7s,Qd,Jc,9h,4d,5h,8c,Qc,Th,5d,Td,8h,7c,5c,Ad,3d,2h,2c,As,8d,2d,3h,Kh,Js,Qh,9d,Tc,6d
0, 5, 10, 500, 500, 6d,Kh,Qd,Js,Qc,9c,Kc,9s,Td,9h,Ah,Qs,Kd,Th,7d,5c,2h,Ks,7s,4s,8c,5d,4d,4h,Jd,8s,5h,3s,3h,5s,Ts,2s,Qh,Ad,3d,8h,8d,4c,Jc,6c,Ac,9d,2c,Tc,6s,Jh,6h,3c,As,2d,7h,7c
0, 5, 10, 500, 500, 6d,2s,Ts,Ks,7h,4c,9s,9c,9d,5s,8d,5c,7c,3d,3c,8h,Tc,Ad,As,Td,6h,Qs,6c,Js,Qh,Kd,6s,Qd,Jh,Ah,Qc,2d,4d,2c,8s,4s,5h,Kh,Ac,2h,9h,5d,3s,3h,Kc,Jd,Jc,4h,8c,Th,7d,7s
0, 5, 10, 500, 500, 7s,6s,6d,7h,Jc,3s,Ts,5h,8h,3c,Js,Ah,8c,Kh,4d,4c,8d,8s,3h,4s,5d,9d,Kd,2h,9s,Ks,Jd,2c,7d,Ac,Ad,5c,As,9c,Qd,Kc,7c,3d,4h,Qc,Td,Qh,6h,Th,2s,6c,Jh,9h,5s,2d,Qs,Tc
0, 5, 10, 500, 500, 6h,Qh,9s,Qc,2s,4h,As,Jd,Kh,7h,6d,Jh,2d,7c,Js,9d,Ad,7d,Tc,7s,3d,Ac,Qs,2c,3h,Kc,Jc,Th,6c,8d,6s,Ah,Qd,8s,3s,2h,9c,Td,Ts,8h,8c,5h,3c,5d,4d,9h,5s,4c,Ks,5c,4s,Kd
0, 5, 10, 500, 500, 8h,As,Th,Jh,Ac,Tc,Kd,6s,3d,Js,9h,6h,2h,4c,7s,2s,Kh,5c,7c,8c,Ts,3h,5h,Ah,Td,7d,9d,Qs,5s,9c,Qc,6c,Qd,Jd,3s,4s,7h,4d,8s,9s,3c,2d,8d,Kc,Jc,4h,Qh,2c,Ks,Ad,6d,5d
0, 5, 10, 500, 500, 8d,7h,9d,9h,Tc,2s,Qs,8s,8c,4h,3s,6h,Ah,Qc,4d,9c,Th,Qh,Kd,7d,Ks,2d,Kh,4c,2c,As,Ac,3d,5s,6c,6d,2h,Js,Td,Kc,5h,6s,8h,Ad,3h,Jd,Qd,7s,5c,4s,7c,3c,Jc,Jh,Ts,9s,5d
0, 5, 10, 500, 500, 3d,Ad,7h,3c,3s,7s,Ts,3h,9d,5s,2d,9s,2s,Kh,9h,Kd,Tc,Ks,4s,Jc,Qc,8d,7c,Th,4d,Kc,Jd,5c,7d,Qd,2h,Ac,8s,6c,As,5d,8c,5h,6d,Td,Js,Qs,Jh,Ah,4h,8h,6s,2c,6h,9c,Qh,4c
0, 5, 10, 500, 500, 5c,4d,8h,2h,8c,Ad,Jh,Jc,3h,Tc,9c,7c,Ts,4s,3s,Kd,Qc,Qs,5d,4c,7s,3d,6h,9s,6c,Qd,4h,5h,7d,9h,Ks,3c,Kc,Th,6s,6d,As,Qh,Ah,Jd,9d,Kh,8s,2c,7h,Ac,2s,5s,Td,Js,8d,2d
0, 5, 10, 500, 500, As,4d,2h,2c,Tc,2s,6h,Jd,3h,4s,Td,Jc,8h,6c,7c,Js,Kh,Jh,5h,3d,Ac,7h,9h,Kd,Ks,Ah,8d,6s,Ts,8s,5d,5s,6d,5c,Qs,3c,9c,Qd,8c,9s,Th,4c,7s,7d,Qc,Ad,4h,9d,3s,Qh,2d,Kc
0, 5, 10, 500, 500, 3d,3h,4d,3c,8c,Js,Tc,Ks,7s,Kc,2c,9h,7c,5s,4h,5c,9c,Td,4c,Ac,Qh,6c,Ah,6h,6s,9s,6d,5h,Kd,4s,9d,Ts,Qs,Qc,7d,8s,Jd,Qd,Jc,Jh,5d,As,Th,Ad,2d,Kh,2h,2s,8h,7h,3s,8d
0, 5, 10, 500, 500, 7h,Ad,Js,7c,Ts,2d,7d,9s,Ah,Ks,3s,5s,Kc,4h,Kh,9c,Qh,6h,8h,2s,3h,Jc,6s,Jh,As,2c,Jd,5c,6c,8c,5d,Qc,8s,4s,Td,Kd,4d,3d,8d,7s,Th,3c,4c,Tc,9d,5h,6d,2h,Qd,9h,Qs,Ac
0, 5, 10, 500, 500, 4h,2d,5s,9c,8d,2h,5d,Qc,7h,Kd,3h,Qd,As,Kh,Kc,Jh,4d,3d,5h,Ts,6c,Th,Td,7s,Ah,2c,8s,3s,Jd,Tc,7d,7c,4c,2s,Qs,Ad,Jc,Ks,6h,6d,4s,6s,8c,Js,9d,8h,Ac,9h,9s,Qh,3c,5c
0, 5, 10, 500, 500, Ts,5h,7s,5d,7h,2h,4h,Jd,8d,Ah,7d,Ac,3h,Ad,Qs,9c,6c,8h,5s,Kd,3c,Kc,8s,7c,3s,9d,Jh,Qd,Qh,5c,Ks,Js,2d,Qc,4s,As,3d,Jc,Tc,9h,8c,Td,4d,6h,6d,9s,Th,4c,2s,Kh,2c,6s
0, 5, 10, 500, 500, Qd,7c,Qc,Jd,2c,4d,Jh,As,Ks,6s,4s,Tc,Js,9c,Kc,Ac,4c,8d,Kh,9d,7h,Ts,Qh,3c,3d,6h,4h,Kd,Td,Qs,8s,5d,7s,2h,5s,Ah,9h,9s,3h,Th,8h,Ad,2d,Jc,5c,2s,7d,3s,5h,6d,6c,8c
0, 5, 10, 500, 500, 6d,2d,5s,3h,6h,9c,Kc,2c,5d,Qc,Jh,Qd,Kd,Th,7h,Qs,4d,4c,Kh,6c,9h,Jd,3c,3d,8s,4h,Js,Td,Ts,Jc,2h,9d,5h,Ah,Ks,9s,7d,Qh,8h,7c,5c,2s,Ad,Tc,7s,4s,6s,3s,8c,As,8d,Ac
0, 5, 10, 500, 500, Th,5h,8d,8h,Kc,2d,6h,3d,Qc,4d,4h,2h,Qs,7c,5d,9d,8s,7s,3c,Tc,As,6s,6c,9h,Ah,8c,3s,4c,7d,Qd,7h,Ks,3h,Ad,9c,Ts,2s,4s,5c,Jc,9s,Kh,2c,Ac,Td,5s,6d,Kd,Jd,Qh,Js,Jh
0, 5, 10, 500, 500, Jc,Qd,3h,Th,Tc,2s,Ah,Kc,8h,Ts,Qc,5s,5d,Ad,8s,6c,2h,4s,3d,3s,7c,Kh,Kd,8d,5h,9s,Td,Ac,Ks,7h,Qh,4d,2c,7d,4c,5c,9h,8c,7s,9d,2d,9c,Js,Jd,Jh,As,Qs,6d,4h,3c,6s,6h
0, 5, 10, 500, 500, 5h,2c,Ts,Ah,As,Jh,4h,2h,5s,Ac,Ks,3d,8d,9d,8s,Kd,6d,7c,4d,7s,Kc,2d,Ad,Kh,5c,Qs,9c,4c,Tc,Qc,9h,3s,2s,9s,3c,7d,4s,Qh,6c,Js,Jc,3h,Jd,6h,Qd,8c,8h,7h,6s,Td,Th,5d
0, 5, 10, 500, 500, 9c,5s,8c,As,Ad,Kd,3s,Ts,Qc,6d,Qs,5d,Jd,Ac,Qd,6s,Jh,Jc,7s,7d,Ah,6c,9s,8s,5h,9h,7c,Th,5c,3d,Qh,3c,2d,Td,2s,4c,Tc,Ks,4h,Kc,3h,8h,6h,Kh,2c,4s,7h,8d,Js,2h,9d,4d
0, 5, 10, 500, 500, 7d,Kh,9c,5s,Tc,5h,7s,Th,8h,9h,8c,8d,Qh,7h,5c,Ad,3h,Ah,6h,9s,6d,Qd,6s,3d,Kd,2h,Jd,8s,Jc,3c,Kc,Td,As,4c,Ts,3s,9d,4d,Ks,4s,2d,Ac,2c,5d,6c,Qc,Js,7c,2s,Jh,4h,Qs
0, 5, 10, 500, 500, 7d,Th,2c,Tc,6h,2s,Ad,8d,7c,4s,5h,5c,Ks,5s,Jd,3s,4d,4c,Qc,Qd,Ac,Ts,Js,Kd,3c,9c,Kc,8s,6c,9s,Qs,As,5d,2h,2d,3d,Jh,7s,6d,Kh,3h,Ah,6s,4h,7h,Td,Jc,9h,9d,Qh,8c,8h
0, 5, 10, 500, 500, 2s,Td,Tc,6h,7c,3s,Kd,Ad,Th,Js,Jh,5d,5s,Kh,As,Qd,9c,8h,8c,Qs,Qh,2c,2d,8d,4d,9d,4h,4c,3h,5h,Jd,Ts,Ks,6c,Ac,9s,7h,5c,2h,7d,Kc,Qc,7s,9h,3d,6s,4s,3c,Jc,6d,Ah,8s
0, 5, 10, 500, 500, Ac,4h,6h,2s,5d,7h,6s,5s,Qc,Td,9h,8s,Qh,Ks,4d,4s,Jd,Qs,Ad,6c,3h,Ah,9s,Ts,7d,4c,2h,6d,Kc,3c,9d,Qd,As,5h,2d,3d,9c,Kd,3s,Tc,5c,7c,Jh,2c,Kh,Js,Th,8d,8h,7s,Jc,8c
0, 5, 10, 500, 500, 2d,Ad,4d,Ks,Jc,Kc,Qh,Qd,Ts,5s,Kd,Jd,2c,6h,Qc,As,6c,Qs,3d,7s,5c,Th,3c,7d,8s,7h,9d,Ah,9h,3h,Jh,8c,6s,6d,8h,8d,2s,2h,7c,5d,Js,3s,Ac,4c,Td,9c,5h,4h,Tc,Kh,4s,9s
0, 5, 10, 500, 500, 4d,2s,4s,3s,Jd,8s,Qd,9c,Kd,8c,9d,9s,6h,Td,Ad,4h,Qh,Tc,Kc,Th,2c,2d,7s,Ks,Ah,5h,Ts,5c,Qs,5d,7c,8d,Jh,5s,Kh,9h,Qc,7h,Ac,7d,Js,2h,6d,4c,3h,As,8h,3d,Jc,3c,6c,6s
0, 5, 10, 500, 500, 8s,Kc,Tc,8c,Qd,7c,Th,Td,4d,4s,Jc,3d,5h,Qs,3h,5c,Ac,2s,5d,2c,Jd,7s,9d,Js,Qc,9s,Kd,6c,As,6d,3s,8d,8h,5s,Ad,Jh,Kh,Ah,Ks,4c,2d,Ts,9h,6s,7d,2h,3c,7h,6h,Qh,4h,9c
0, 5, 10, 500, 500, 4h,8c,9h,As,7d,Ac,5h,2h,4s,6c,7s,Qc,2d,Ks,5s,Jh,Js,Kd,8h,Qd,4d,3s,8d,3h,Ah,6h,8s,7c,2c,6s,Tc,Jd,Qs,3c,3d,Td,Ts,9d,6d,5d,5c,7h,4c,Kh,Kc,Qh,9s,Th,Ad,9c,Jc,2s
0, 5, 10, 500, 500, 8h,Js,Qc,Ks,9h,6h,Kc,7c,Jd,Tc,7s,Kd,Jh,As,9s,5d,3d,4c,6d,4d,4s,7d,8c,2d,3c,Qh,5h,Ac,2c,3s,Ah,Qs,Ad,2s,7h,8s,Kh,9c,6c,2h,5c,4h,8d,Jc,Qd,6s,3h,9d,Td,5s,Th,Ts
0, 5, 10, 500, 500, 5s,Qh,2d,Td,4d,Ah,8h,Js,8s,Jh,Ac,7c,8d,6d,Kd,2c,Ks,7d,3s,6c,8c,Qs,6s,7s,5d,7h,4c,As,3h,5c,3d,Jc,9d,Qc,9c,5h,3c,Qd,4h,9s,Kh,2s,9h,2h,Th,6h,Ts,Ad,Tc,Kc,Jd,4s
0, 5, 10, 500, 500, 3s,6d,Kd,Tc,2d,3h,3c,Qd,Th,Jh,8d,7h,9c,Ah,7s,4d,8c,5d,Td,6h,4c,Qh,2c,5c,4s,Jc,5h,Js,Ac,3d,8h,Kc,As,9h,7d,2s,9d,Kh,2h,Qc,9s,Qs,8s,Ad,5s,Ts,Jd,Ks,7c,6s,4h,6c
0, 5, 10, 500, 500, Js,7c,9d,8c,4d,4s,Kd,2c,Jd,6s,3c,4h,8h,4c,Ad,2d,3d,6c,6d,2h,9c,5d,5h,Qs,Qd,Ah,9s,8s,Ts,Ks,Qh,Kh,7h,Qc,2s,Jh,7d,3s,3h,Tc,9h,Th,5s,Ac,As,8d,Jc,Kc,Td,5c,6h,7s
0, 5, 10, 500, 500, Ad,Ah,9d,Jc,6h,2d,As,5d,Tc,8c,4h,3s,9c,6d,Ac,Kd,9h,6s,4d,4c,3c,6c,9s,2c,Qd,Ks,7c,Qs,Ts,8h,5c,5s,Qh,4s,2s,Kh,5h,7s,Jh,8d,2h,3h,Js,7d,Kc,Th,8s,Td,Jd,Qc,3d,7h
0, 5, 10, 500, 500, 2s,4d,As,4c,9c,7c,2c,5d,8h,5h,6c,Qd,9d,3c,Ah,Kd,7s,2h,Qc,Jd,8d,Jh,4h,7d,6d,6h,9s,Js,3h,Qs,5c,2d,Tc,8s,9h,4s,Ts,5s,Qh,6s,Kc,Td,Ks,Ad,Jc,3s,8c,Th,7h,Kh,Ac,3d
0, 5, 10, 500, 500, Jh,Qc,2h,6s,Qh,4h,3s,7d,9s,8c,5h,Kd,8d,Ts,7h,7c,Kc,5c,9d,7s,Tc,Ah,6c,Ac,Qs,8s,Th,8h,2d,3c,4c,Ad,6d,4s,3h,Jd,2c,9c,Kh,6h,Td,Qd,Jc,2s,Js,9h,5s,4d,3d,As,Ks,5d
0, 5, 10, 500, 500, 7d,6d,6c,5h,Kd,5s,7c,5d,3c,Tc,4s,7s,Ks,8h,4c,2d,8d,8s,3d,2s,Qs,Kh,Ts,Th,Jh,Jd,2h,9d,6h,Qd,9c,Ad,Kc,Ac,Td,2c,8c,Js,5c,Qh,9h,Jc,4h,Ah,9s,3s,6s,7h,4d,As,Qc,3h
0, 5, 10, 500, 500, 3d,7s,Ad,Kd,Kh,5d,3s,6s,9s,6d,4s,8d,3c,Tc,5h,Js,Kc,2c,Jd,Th,Qc,8h,3h,7c,Qd,Qh,4c,9d,9c,6h,Ah,Ac,5c,8s,7h,6c,7d,Jh,8c,Td,Qs,Ks,4h,Jc,2h,9h,2s,4d,Ts,2d,As,5s
0, 5, 10, 500, 500, 3c,Qs,6d,8s,6s,Js,2c,9s,4h,Qc,Kc,5c,7c,2h,As,Td,7s,Ac,Kd,3h,Ad,5s,Qh,Kh,Ts,2s,6c,7h,4d,Jh,2d,7d,8c,Jc,Th,5d,Tc,9h,9c,Qd,6h,4c,8h,3d,3s,9d,5h,Jd,Ah,4s,8d,Ks
0, 5, 10, 500, 500, 5s,6c,9d,2c,Qd,Qs,6h,8c,Qh,2h,Jh,7c,3h,Td,9s,Ks,5d,7d,2s,9h,Tc,7s,Th,Kh,5h,3d,8h,4s,4c,Kc,Ad,Jc,6d,9c,Kd,6s,4h,7h,8s,4d,Jd,2d,Ah,Ts,As,5c,3c,3s,8d,Qc,Js,Ac
0, 5, 10, 500, 500, 5d,Td,3h,2h,Ah,Tc,Qh,9d,Jh,4d,7c,Ts,8s,4h,Jc,8c,2c,Jd,9h,Th,Kh,Qd,3c,3s,4c,6s,Qs,Kc,Ad,2d,6c,2s,Kd,3d,5h,As,9c,Js,8d,5s,7s,4s,Ks,7h,Qc,7d,Ac,5c,9s,8h,6d,6h
0, 5, 10, 500, 500, Tc,6d,9d,4d,6s,5d,4h,9h,Js,Ah,Qd,3c,Th,Kc,7c,Td,2d,Qs,9c,Ts,5s,Jd,Ad,As,Ks,6h,7s,Kh,3h,2s,Kd,3d,9s,Qc,5c,3s,7h,Ac,5h,4c,8h,8c,2c,Jh,Qh,8s,Jc,8d,4s,7d,6c,2h
0, 5, 10, 500, 500, 7c,Ac,8s,2s,2d,8h,7d,4d,6d,Ah,Kh,3h,2c,6c,6s,Qs,Qc,Qd,5c,4s,Jh,Ks,Kc,9d,3d,6h,Ad,Js,4c,8c,3s,As,Tc,Kd,5s,Qh,9h,Td,4h,5d,5h,8d,Jc,Jd,7h,Ts,9c,7s,Th,2h,3c,9s
0, 5, 10, 500, 500, Ah,9s,6d,Td,3h,2h,2s,7d,Js,6s,Ac,5h,4d,3s,Qc,7s,3c,6c,Kc,5d,5c,8s,Tc,Ts,Ks,Ad,9c,Jd,As,4c,7h,Kd,Jh,8c,Qh,Kh,2c,4h,9h,4s,5s,Qd,Jc,6h,Th,8h,Qs,8d,7c,9d,3d,2d
0, 5, 10, 500, 500, 6s,Ks,3d,Qh,3h,Tc,Kh,6c,5d,Kc,Td,3s,Qc,3c,Th,5h,Ts,Ah,7s,Kd,5c,8s,As,Ac,9s,Jh,Jc,6h,6d,Jd,2c,9c,4s,Ad,2h,Qs,4d,8d,9d,Qd,9h,7c,Js,8c,2s,4h,4c,7d,7h,2d,5s,8h
0, 5, 10, 500, 500, 3s,Jc,Qs,Js,Jh,7h,9d,Ah,9h,Ac,Kd,3d,7d,Qh,8s,5c,6h,Ks,2c,As,8c,Ad,9c,Jd,Qd,8h,Th,2s,3c,2d,5d,7c,6s,4c,5s,7s,Ts,Tc,3h,4d,Kh,4s,5h,6c,9s,Kc,Td,Qc,2h,4h,6d,8d
